success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,plugin_version,time_elapsed,rt,stimulus,response,load_time,path,trialType,extension_type,extension_version,webgazer_targets,x,y,t
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",819,852,2933
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",800,835,2966
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",766,826,3000
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",723,772,3033
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",673,739,3068
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",643,720,3102
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",616,718,3137
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",683,800,3170
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",815,848,3204
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",914,888,3238
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",950,931,3272
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",948,887,3308
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",970,877,3341
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",964,850,3373
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",956,826,3407
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",946,805,3442
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",950,790,3476
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",946,787,3510
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",940,779,3544
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",989,767,3577
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",1038,714,3612
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",1038,722,3645
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",1094,767,3680
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",1099,778,3714
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",1138,798,3748
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",1125,812,3781
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",1119,864,3816
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",1115,885,3850
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",1088,862,3884
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",1040,849,3918
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",1035,819,3952
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",1007,811,3986
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",1022,796,4020
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",1022,788,4053
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",1027,759,4087
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",1023,723,4121
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",1025,690,4155
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",1037,658,4190
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",1014,628,4223
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",994,603,4258
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",993,603,4292
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",979,616,4326
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",1025,657,4360
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",1009,723,4393
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",1038,756,4428
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",987,726,4462
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",984,654,4496
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",994,580,4530
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",962,458,4564
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",959,361,4597
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",973,275,4633
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",993,207,4667
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",997,154,4700
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",983,99,4735
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",936,84,4768
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",856,160,4802
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",822,356,4836
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",851,509,4870
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",895,681,4905
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",976,799,4938
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",1037,916,4972
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",1041,1012,5006
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",995,1046,5041
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",945,1016,5074
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",892,961,5107
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",826,897,5142
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",748,848,5176
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",674,801,5210
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",651,766,5244
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",676,751,5278
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",738,703,5311
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",780,667,5346
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",831,643,5380
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",878,613,5414
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",915,601,5448
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",938,631,5482
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",976,654,5515
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",1011,585,5550
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",1039,528,5584
,,,,,image-keyboard-response,6,2.1.0,28524,5657.0,/001.jpg, ,,/001.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",1035,420,5618
,,,,,image-keyboard-response,7,2.1.0,31366,2840.0,/002.jpg, ,,/002.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",1022,333,-6
,,,,,image-keyboard-response,7,2.1.0,31366,2840.0,/002.jpg, ,,/002.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",1010,264,6
,,,,,image-keyboard-response,7,2.1.0,31366,2840.0,/002.jpg, ,,/002.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",992,194,92
,,,,,image-keyboard-response,7,2.1.0,31366,2840.0,/002.jpg, ,,/002.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",960,126,117
,,,,,image-keyboard-response,7,2.1.0,31366,2840.0,/002.jpg, ,,/002.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",934,75,144
,,,,,image-keyboard-response,7,2.1.0,31366,2840.0,/002.jpg, ,,/002.jpg,image,"[""webgazer""]","[""1.2.0""]","{""#jspsych-image-keyboard-response-stimulus"":{""x"":602.5,""y"":-12,""width"":700,""height"":933,""top"":-12,""right"":1302.5,""bottom"":921,""left"":602.5}}",914,34,179
